order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,channel
O000382,2025-06-01,C0050,P0027,7,125.39,0.1,789.96,Partner
O000383,2025-12-28,C0127,P0014,8,199.28,0.05,1514.53,In-Store
O000384,2024-02-01,C0126,P0006,2,163.81,0.1,294.86,Online
O000385,2025-07-04,C0075,P0002,5,37.33,0,186.65,In-Store
O000386,2025-05-22,C0044,P0025,8,47.4,0.1,341.28,Partner
O000387,2025-07-10,C0131,P0004,2,111.89,0,223.78,In-Store
O000388,2025-03-27,C0139,P0027,1,125.39,0.2,100.31,Partner
O000389,2025-10-31,C0056,P0014,2,199.28,0.15,338.78,Online
O000390,2024-09-26,C0077,P0028,1,19.35,0.05,18.38,In-Store
O000391,2024-08-30,C0023,P0015,2,220.08,0.2,352.13,Online
O000392,2025-12-28,C0189,P0019,6,120.65,0.2,579.12,Partner
O000393,2024-05-22,C0162,P0014,3,199.28,0.1,538.06,Online
O000394,2024-12-25,C0053,P0026,1,73.21,0.1,65.89,Partner
O000395,2025-12-21,C0072,P0020,3,97.17,0,291.51,In-Store
O000396,2025-06-10,C0075,P0019,5,120.65,0.2,482.6,Partner
O000397,2024-10-10,C0025,P0005,7,252.32,0,1766.24,Partner
O000398,2024-05-29,C0033,P0023,3,306.06,0,918.18,Partner
O000399,2025-11-23,C0083,P0027,4,125.39,0.2,401.25,In-Store
O000400,2025-02-28,C0126,P0005,5,252.32,0.15,1072.36,In-Store
O000401,2025-06-11,C0116,P0003,2,314.36,0.05,597.28,Partner
O000402,2025-05-14,C0072,P0023,6,306.06,0.05,1744.54,In-Store
O000403,2025-04-14,C0149,P0001,2,388.22,0.15,659.97,Partner
O000404,2024-03-05,C0171,P0023,6,306.06,0.2,1469.09,Partner
O000405,2024-08-04,C0102,P0007,7,39.48,0.2,221.09,In-Store
O000406,2025-07-14,C0069,P0011,5,382.02,0,1910.1,Partner
O000407,2024-12-17,C0034,P0019,8,120.65,0.2,772.16,Partner
O000408,2025-10-03,C0196,P0002,1,37.33,0,37.33,In-Store
O000409,2025-04-12,C0005,P0004,3,111.89,0.05,318.89,Online
O000410,2024-11-05,C0110,P0007,3,39.48,0.15,100.67,Online
O000411,2024-03-25,C0071,P0003,6,314.36,0,1886.16,In-Store
O000412,2025-02-09,C0171,P0029,3,135.15,0,405.45,Partner
O000413,2025-11-02,C0079,P0024,4,283.93,0.05,1078.93,Online
O000414,2025-05-03,C0181,P0004,1,111.89,0,111.89,Online
O000415,2025-11-27,C0034,P0019,4,120.65,0.1,434.34,In-Store
O000416,2024-05-03,C0003,P0001,6,388.22,0.2,1863.46,In-Store
O000417,2024-08-22,C0178,P0005,8,252.32,0,2018.56,In-Store
O000418,2024-11-16,C0023,P0024,2,283.93,0,567.86,In-Store
O000419,2024-05-16,C0077,P0005,7,252.32,0.2,1412.99,Partner
O000420,2025-07-30,C0174,P0005,2,252.32,0.1,454.18,Online
O000421,2024-12-25,C0157,P0021,3,43.43,0.05,123.78,Partner
O000422,2025-09-22,C0055,P0021,3,43.43,0.05,123.78,Partner
O000423,2024-04-12,C0114,P0028,4,19.35,0,77.4,Online
O000424,2025-03-15,C0193,P0004,7,111.89,0,783.23,In-Store
O000425,2024-03-27,C0036,P0008,5,136.8,0.15,581.4,Online
O000426,2025-12-08,C0142,P0020,5,97.17,0.2,388.68,Online
O000427,2025-06-14,C0169,P0029,5,135.15,0,675.75,Partner
O000428,2025-10-23,C0131,P0007,7,39.48,0,276.36,Online
O000429,2024-09-03,C0062,P0016,7,250.04,0,1750.28,In-Store
O000430,2024-01-13,C0164,P0020,2,97.17,0.1,174.91,In-Store
O000431,2025-08-05,C0082,P0005,7,252.32,0.2,1412.99,In-Store
O000432,2025-04-27,C0094,P0018,3,276.28,0.2,663.07,Online
O000433,2024-09-25,C0005,P0019,2,120.65,0,241.3,Online
O000434,2025-02-11,C0011,P0030,1,30.0,0.2,24.0,Partner
O000435,2025-12-19,C0074,P0021,7,43.43,0.05,288.81,In-Store
O000436,2024-03-26,C0022,P0021,3,43.43,0,130.29,In-Store
O000437,2024-06-08,C0021,P0017,4,100.03,0.2,320.1,Partner
O000438,2025-12-16,C0084,P0013,2,355.88,0,711.76,In-Store
O000439,2024-09-07,C0187,P0028,4,19.35,0,77.4,Online
O000440,2025-09-15,C0112,P0004,8,111.89,0.1,805.61,Online
O000441,2024-01-13,C0080,P0022,3,391.51,0,1174.53,Partner
O000442,2025-05-23,C0036,P0023,1,306.06,0,306.06,In-Store
O000443,2025-01-15,C0134,P0017,5,100.03,0,500.15,Online
O000444,2024-04-30,C0192,P0025,5,47.4,0.15,201.45,Online
O000445,2025-06-20,C0086,P0026,7,73.21,0,512.47,Online
O000446,2025-04-11,C0068,P0023,2,306.06,0.05,581.51,Partner
O000447,2025-08-03,C0093,P0002,8,37.33,0.2,238.91,Online
O000448,2024-04-15,C0095,P0006,5,163.81,0.2,655.24,Partner
O000449,2025-06-05,C0173,P0024,2,283.93,0,567.86,Online
O000450,2024-02-17,C0012,P0028,1,19.35,0,19.35,In-Store
O000451,2024-02-06,C0094,P0013,3,355.88,0,1067.64,Partner
O000452,2024-11-25,C0183,P0024,7,283.93,0,1987.51,Online
O000453,2024-03-20,C0107,P0030,6,30.0,0,180.0,Partner
O000454,2024-08-16,C0096,P0004,1,111.89,0,111.89,Partner
O000455,2024-10-16,C0012,P0013,2,355.88,0.05,676.17,In-Store
O000456,2025-01-12,C0084,P0003,8,314.36,0,2514.88,Online
O000457,2025-09-29,C0075,P0019,5,120.65,0.15,512.76,Online
O000458,2024-07-19,C0119,P0012,8,253.71,0.2,1623.74,Partner
O000459,2024-01-07,C0140,P0025,4,47.4,0,189.6,In-Store
O000460,2025-12-11,C0007,P0008,6,136.8,0.15,697.68,Online
O000461,2024-11-10,C0086,P0001,7,388.22,0.2,2174.03,Online
O000462,2025-05-18,C0053,P0017,4,100.03,0.05,380.11,Online
O000463,2024-02-14,C0037,P0023,5,306.06,0,1530.3,Online
O000464,2024-03-27,C0134,P0014,6,199.28,0.05,1135.9,Partner
O000465,2025-02-07,C0025,P0017,3,100.03,0.15,255.08,Online
O000466,2025-11-09,C0152,P0019,1,120.65,0.05,114.62,Online
O000467,2024-11-18,C0061,P0010,5,217.18,0.2,868.72,In-Store
O000468,2025-04-08,C0180,P0027,6,125.39,0,752.34,In-Store
O000469,2025-08-21,C0060,P0003,4,314.36,0,1257.44,Online
O000470,2025-04-22,C0040,P0004,3,111.89,0.05,318.89,In-Store
O000471,2024-07-31,C0105,P0004,6,111.89,0.2,537.07,In-Store
O000472,2024-05-02,C0079,P0015,5,220.08,0.2,880.32,Online
O000473,2025-12-22,C0041,P0026,5,73.21,0.2,292.84,Partner
O000474,2024-12-01,C0155,P0002,4,37.33,0.2,119.46,Online
O000475,2025-02-09,C0024,P0023,4,306.06,0,1224.24,Partner
O000476,2024-06-27,C0013,P0022,5,391.51,0,1957.55,Online
O000477,2025-07-17,C0104,P0028,8,19.35,0.1,139.32,Online
O000478,2024-05-23,C0025,P0015,2,220.08,0.2,352.13,Online
O000479,2024-07-21,C0004,P0002,4,37.33,0,149.32,In-Store
O000480,2025-08-23,C0096,P0022,2,391.51,0.1,704.72,In-Store
O000481,2025-10-23,C0020,P0001,2,388.22,0,776.44,In-Store
O000482,2024-02-13,C0033,P0003,6,314.36,0,1886.16,In-Store
O000483,2025-02-08,C0013,P0006,7,163.81,0.2,917.34,In-Store
O000484,2024-12-28,C0008,P0013,7,355.88,0,2491.16,Online
O000485,2024-06-01,C0048,P0009,5,272.35,0.05,1293.66,Online
O000486,2024-10-29,C0158,P0020,4,97.17,0.15,330.38,In-Store
O000487,2024-03-30,C0106,P0029,8,135.15,0,1081.2,In-Store
O000488,2025-10-20,C0099,P0005,7,252.32,0,1766.24,Partner
O000489,2025-12-31,C0064,P0021,1,43.43,0.05,41.26,In-Store
O000490,2025-08-02,C0123,P0018,8,276.28,0,2210.24,Partner
O000491,2024-01-27,C0083,P0013,5,355.88,0,1779.4,In-Store
O000492,2024-10-14,C0153,P0008,1,136.8,0.2,109.44,Online
O000493,2025-08-21,C0121,P0017,6,100.03,0.2,480.14,Online
O000494,2024-09-03,C0041,P0004,4,111.89,0.15,380.43,In-Store
O000495,2024-08-12,C0137,P0027,1,125.39,0.2,100.31,Partner
O000496,2024-08-30,C0100,P0012,3,253.71,0,761.13,Partner
O000497,2024-01-29,C0082,P0026,6,73.21,0.1,395.33,Partner
O000498,2024-07-11,C0180,P0012,3,253.71,0.1,685.02,In-Store
O000499,2024-02-08,C0139,P0010,3,217.18,0.05,618.96,Online
O000500,2025-06-23,C0015,P0008,4,136.8,0,547.2,In-Store
O000501,2024-05-13,C0001,P0011,4,382.02,0.2,1222.46,In-Store
O000502,2024-01-23,C0184,P0006,6,163.81,0,982.86,Online
O000503,2024-04-23,C0151,P0023,3,306.06,0.2,734.54,Partner
O000504,2025-11-09,C0094,P0003,6,314.36,0.15,1603.24,In-Store
O000505,2024-11-26,C0151,P0004,6,111.89,0,671.34,Online
O000506,2025-10-16,C0041,P0024,7,283.93,0.2,1590.01,In-Store
O000507,2025-07-29,C0167,P0011,3,382.02,0.15,974.15,Partner
O000508,2025-11-12,C0158,P0026,6,73.21,0,439.26,Partner
O000509,2025-12-06,C0045,P0013,5,355.88,0.15,1512.49,In-Store
O000510,2025-08-09,C0033,P0006,1,163.81,0.15,139.24,In-Store
O000511,2025-09-08,C0198,P0019,1,120.65,0,120.65,In-Store
O000512,2024-05-24,C0157,P0008,2,136.8,0.05,259.92,In-Store
O000513,2024-11-23,C0191,P0003,4,314.36,0,1257.44,Online
O000514,2025-12-26,C0163,P0029,2,135.15,0.2,216.24,Partner
O000515,2024-01-12,C0164,P0024,6,283.93,0.05,1618.4,In-Store
O000516,2024-09-19,C0054,P0008,2,136.8,0,273.6,Online
O000517,2025-03-24,C0185,P0001,1,388.22,0.05,368.81,Partner
O000518,2025-01-22,C0108,P0006,7,163.81,0.05,1089.34,In-Store
O000519,2025-05-05,C0140,P0013,2,355.88,0.2,569.41,Partner
O000520,2025-04-07,C0167,P0025,4,47.4,0,189.6,Online
O000521,2024-09-24,C0009,P0010,1,217.18,0,217.18,Online
O000522,2024-06-13,C0019,P0011,3,382.02,0.05,1088.76,Partner
O000523,2025-08-31,C0020,P0018,2,276.28,0,552.56,Partner
O000524,2025-10-31,C0124,P0023,1,306.06,0.05,290.76,Online
O000525,2024-02-24,C0156,P0029,7,135.15,0,946.05,Online
O000526,2025-12-14,C0085,P0007,4,39.48,0.05,150.02,Partner
O000527,2024-10-15,C0185,P0030,5,30.0,0.15,127.5,In-Store
O000528,2025-08-08,C0061,P0004,1,111.89,0.05,106.3,Partner
O000529,2024-01-04,C0126,P0005,1,252.32,0,252.32,In-Store
O000530,2024-04-09,C0023,P0010,8,217.18,0,1737.44,Online
O000531,2025-04-29,C0053,P0006,5,163.81,0,819.05,Online
O000532,2025-05-15,C0079,P0026,7,73.21,0.05,486.85,Partner
O000533,2025-01-14,C0068,P0003,7,314.36,0,2200.52,In-Store
O000534,2024-09-26,C0095,P0006,8,163.81,0,1310.48,In-Store
O000535,2024-10-02,C0120,P0009,4,272.35,0.2,871.52,Partner
O000536,2025-11-15,C0016,P0005,2,252.32,0,504.64,In-Store
O000537,2024-03-03,C0139,P0014,4,199.28,0.1,717.41,In-Store
O000538,2024-08-29,C0134,P0014,8,199.28,0.1,1434.82,In-Store
O000539,2024-02-05,C0077,P0003,7,314.36,0.2,1760.42,Partner
O000540,2025-04-04,C0147,P0029,3,135.15,0,405.45,Online
O000541,2024-02-13,C0043,P0007,4,39.48,0,157.92,In-Store
O000542,2025-10-04,C0021,P0022,7,391.51,0,2740.57,Online
O000543,2024-03-09,C0153,P0009,6,272.35,0.15,1388.99,Online
O000544,2024-11-29,C0100,P0018,7,276.28,0.1,1740.56,In-Store
O000545,2025-12-18,C0134,P0015,1,220.08,0.2,176.06,Partner
O000546,2025-02-28,C0151,P0017,7,100.03,0,700.21,Online
O000547,2025-07-30,C0038,P0019,2,120.65,0,241.3,Online
O000548,2024-09-27,C0074,P0028,6,19.35,0.05,110.3,In-Store
O000549,2024-06-25,C0168,P0016,8,250.04,0,2000.32,In-Store
O000550,2025-02-09,C0104,P0005,7,252.32,0,1766.24,In-Store
O000551,2025-05-01,C0177,P0008,1,136.8,0.15,116.28,In-Store
O000552,2024-11-06,C0096,P0001,6,388.22,0.2,1863.46,In-Store
O000553,2025-12-13,C0072,P0027,8,125.39,0.2,802.5,Partner
O000554,2024-11-03,C0026,P0028,4,19.35,0,77.4,Partner
O000555,2025-03-02,C0114,P0025,6,47.4,0,284.4,Partner
O000556,2024-08-04,C0166,P0003,4,314.36,0.05,1194.57,In-Store
O000557,2024-02-27,C0190,P0016,6,250.04,0.2,1200.19,Partner
O000558,2025-06-02,C0041,P0003,5,314.36,0.15,1336.03,In-Store
O000559,2024-07-16,C0035,P0025,1,47.4,0,47.4,Online
O000560,2024-02-21,C0015,P0008,1,136.8,0.05,129.96,In-Store
O000561,2025-04-20,C0181,P0007,5,39.48,0,197.4,Partner
O000562,2024-02-01,C0102,P0021,2,43.43,0.15,73.83,Online
O000563,2025-04-30,C0096,P0016,8,250.04,0,2000.32,Partner
O000564,2024-09-21,C0142,P0012,6,253.71,0,1522.26,Partner
O000565,2025-01-30,C0177,P0003,5,314.36,0,1571.8,Online
O000566,2024-08-14,C0042,P0028,4,19.35,0.2,61.92,Partner
O000567,2025-10-29,C0058,P0022,4,391.51,0,1566.04,In-Store
O000568,2024-05-15,C0132,P0001,1,388.22,0.05,368.81,Partner
O000569,2024-09-15,C0045,P0020,1,97.17,0,97.17,Partner
O000570,2025-01-20,C0079,P0023,5,306.06,0.05,1453.78,In-Store
O000571,2024-11-05,C0118,P0009,4,272.35,0.05,1034.93,Partner
O000572,2024-04-14,C0134,P0027,7,125.39,0.1,789.96,Online
O000573,2025-10-24,C0131,P0022,6,391.51,0.1,2114.15,Partner
O000574,2024-04-20,C0156,P0010,5,217.18,0.15,923.02,In-Store
O000575,2024-11-28,C0017,P0011,5,382.02,0.15,1623.58,In-Store
O000576,2024-06-02,C0067,P0021,5,43.43,0,217.15,Partner
O000577,2025-09-06,C0196,P0008,1,136.8,0.2,109.44,In-Store
O000578,2024-01-27,C0170,P0011,3,382.02,0.15,974.15,Partner
O000579,2025-02-18,C0128,P0010,5,217.18,0.05,1031.61,In-Store
O000580,2025-12-31,C0189,P0002,4,37.33,0,149.32,Online
O000581,2025-01-02,C0176,P0018,8,276.28,0.15,1878.7,Partner
O000582,2025-11-04,C0077,P0028,3,19.35,0.2,46.44,Partner
O000583,2024-05-11,C0047,P0010,2,217.18,0.05,412.64,Partner
O000584,2024-12-09,C0067,P0024,3,283.93,0.15,724.02,Partner
O000585,2024-11-10,C0023,P0008,6,136.8,0,820.8,In-Store
O000586,2024-10-28,C0085,P0012,5,253.71,0.1,1141.69,In-Store
O000587,2025-10-11,C0031,P0016,1,250.04,0.2,200.03,Partner
O000588,2024-07-18,C0149,P0020,2,97.17,0.05,184.62,Partner
O000589,2024-11-01,C0031,P0028,7,19.35,0.1,121.91,In-Store
O000590,2024-07-24,C0014,P0028,3,19.35,0,58.05,In-Store
O000591,2024-11-19,C0105,P0019,8,120.65,0,965.2,Partner
O000592,2024-12-06,C0047,P0025,2,47.4,0.05,90.06,Partner
O000593,2025-04-07,C0046,P0011,1,382.02,0,382.02,In-Store
O000594,2024-06-11,C0054,P0025,3,47.4,0.1,127.98,In-Store
O000595,2025-09-21,C0196,P0025,2,47.4,0,94.8,In-Store
O000596,2025-05-03,C0163,P0014,7,199.28,0.05,1325.21,In-Store
O000597,2025-01-17,C0002,P0002,4,37.33,0.15,126.92,Online
O000598,2025-11-23,C0083,P0025,4,47.4,0,189.6,Online
O000599,2025-12-11,C0161,P0024,4,283.93,0,1135.72,In-Store
O000600,2025-05-30,C0080,P0005,2,252.32,0.05,479.41,Partner
O000601,2024-02-16,C0079,P0006,2,163.81,0.2,262.1,In-Store
O000602,2025-12-04,C0075,P0015,6,220.08,0.05,1254.46,Online
O000603,2024-07-11,C0088,P0029,8,135.15,0,1081.2,Online
O000604,2024-05-14,C0104,P0001,4,388.22,0,1552.88,Online
O000605,2025-01-10,C0188,P0001,3,388.22,0,1164.66,Partner
O000606,2025-10-17,C0167,P0026,1,73.21,0.05,69.55,In-Store
O000607,2024-02-19,C0198,P0018,1,276.28,0.1,248.65,Partner
O000608,2025-12-07,C0028,P0021,1,43.43,0,43.43,Online
O000609,2025-07-14,C0107,P0015,7,220.08,0,1540.56,In-Store
O000610,2025-12-12,C0122,P0023,3,306.06,0,918.18,Partner
O000611,2025-11-08,C0162,P0001,5,388.22,0.05,1844.05,Online
O000612,2025-09-12,C0170,P0017,5,100.03,0.1,450.13,Partner
O000613,2025-09-24,C0036,P0014,2,199.28,0.1,358.7,Online
O000614,2024-07-22,C0073,P0004,2,111.89,0.05,212.59,Partner
O000615,2025-06-19,C0052,P0025,5,47.4,0.2,189.6,Online
O000616,2024-06-13,C0092,P0023,7,306.06,0,2142.42,Online
O000617,2025-05-07,C0141,P0016,4,250.04,0.15,850.14,In-Store
O000618,2024-04-01,C0061,P0001,1,388.22,0.15,329.99,Online
O000619,2024-04-02,C0147,P0022,8,391.51,0,3132.08,Partner
O000620,2025-10-21,C0020,P0024,2,283.93,0,567.86,Online
O000621,2024-02-21,C0117,P0010,5,217.18,0.05,1031.61,Online
O000622,2024-10-24,C0045,P0028,1,19.35,0.2,15.48,In-Store
O000623,2024-04-28,C0174,P0011,7,382.02,0.15,2273.02,Online
O000624,2024-05-21,C0195,P0029,1,135.15,0,135.15,Partner
O000625,2025-03-24,C0166,P0006,6,163.81,0,982.86,Partner
O000626,2024-12-16,C0069,P0029,2,135.15,0,270.3,Online
O000627,2024-10-05,C0030,P0013,7,355.88,0.05,2366.6,In-Store
O000628,2025-03-07,C0177,P0028,8,19.35,0.2,123.84,Partner
O000629,2024-03-01,C0043,P0004,3,111.89,0.15,285.32,Online
O000630,2025-08-05,C0027,P0014,8,199.28,0.2,1275.39,Partner
O000631,2025-01-02,C0113,P0006,7,163.81,0.2,917.34,Partner
O000632,2025-05-14,C0008,P0028,3,19.35,0.05,55.15,Online
O000633,2024-09-24,C0106,P0015,1,220.08,0,220.08,Partner
O000634,2024-12-12,C0081,P0001,4,388.22,0.15,1319.95,Partner
O000635,2025-11-08,C0134,P0023,2,306.06,0.05,581.51,Partner
O000636,2025-11-23,C0064,P0016,6,250.04,0.15,1275.2,Partner
O000637,2025-10-20,C0099,P0005,1,252.32,0,252.32,Online
O000638,2025-05-22,C0130,P0028,8,19.35,0.2,123.84,Online
O000639,2024-09-03,C0020,P0025,8,47.4,0,379.2,In-Store
O000640,2025-10-20,C0072,P0002,4,37.33,0.1,134.39,In-Store
O000641,2025-04-15,C0104,P0027,4,125.39,0,501.56,In-Store
O000642,2025-05-25,C0147,P0015,2,220.08,0.2,352.13,In-Store
O000643,2025-10-31,C0081,P0004,8,111.89,0.15,760.85,Online
O000644,2025-07-24,C0027,P0013,7,355.88,0,2491.16,Partner
O000645,2025-09-10,C0001,P0027,2,125.39,0.2,200.62,Partner
O000646,2025-11-18,C0164,P0010,4,217.18,0.15,738.41,In-Store
O000647,2024-08-16,C0088,P0012,1,253.71,0.2,202.97,In-Store
O000648,2025-11-03,C0085,P0018,8,276.28,0.15,1878.7,In-Store
O000649,2025-11-05,C0184,P0015,2,220.08,0,440.16,Online
O000650,2025-10-10,C0001,P0011,6,382.02,0.2,1833.7,In-Store
O000651,2024-04-18,C0141,P0017,6,100.03,0.15,510.15,Online
O000652,2025-02-23,C0043,P0016,3,250.04,0.2,600.1,Online
O000653,2024-05-03,C0066,P0020,4,97.17,0,388.68,In-Store
O000654,2024-12-12,C0056,P0015,4,220.08,0.15,748.27,Online
O000655,2025-11-19,C0194,P0014,1,199.28,0.15,169.39,Partner
O000656,2025-11-05,C0032,P0025,8,47.4,0.05,360.24,Partner
O000657,2025-06-27,C0130,P0005,8,252.32,0,2018.56,Partner
O000658,2025-08-22,C0013,P0018,7,276.28,0.2,1547.17,In-Store
O000659,2025-08-15,C0131,P0025,3,47.4,0.15,120.87,Online
O000660,2025-01-31,C0188,P0027,3,125.39,0,376.17,Partner
O000661,2025-01-28,C0154,P0020,6,97.17,0.1,524.72,In-Store
O000662,2025-02-11,C0156,P0030,4,30.0,0,120.0,In-Store
O000663,2025-02-26,C0076,P0015,3,220.08,0,660.24,Partner
O000664,2025-12-19,C0180,P0029,5,135.15,0.2,540.6,Partner
O000665,2024-08-02,C0081,P0023,4,306.06,0,1224.24,Partner
O000666,2024-05-15,C0183,P0010,6,217.18,0.15,1107.62,Partner
O000667,2024-04-28,C0167,P0006,6,163.81,0.15,835.43,In-Store
O000668,2025-06-30,C0144,P0016,7,250.04,0.15,1487.74,In-Store
O000669,2024-04-19,C0109,P0026,1,73.21,0.1,65.89,Online
O000670,2024-02-27,C0098,P0005,1,252.32,0.15,214.47,Online
O000671,2025-11-30,C0069,P0025,3,47.4,0,142.2,In-Store
O000672,2024-10-29,C0038,P0027,1,125.39,0.15,106.58,Online
O000673,2025-04-08,C0193,P0018,1,276.28,0,276.28,Online
O000674,2025-10-24,C0158,P0028,4,19.35,0.15,65.79,Partner
O000675,2025-11-11,C0100,P0008,5,136.8,0.15,581.4,Online
O000676,2025-12-02,C0098,P0013,7,355.88,0.2,1992.93,In-Store
O000677,2024-09-14,C0142,P0002,1,37.33,0.15,31.73,Online
O000678,2024-08-18,C0159,P0028,8,19.35,0.2,123.84,Partner
O000679,2025-08-25,C0181,P0023,6,306.06,0.2,1469.09,Partner
O000680,2024-07-17,C0190,P0020,4,97.17,0.2,310.94,In-Store
O000681,2024-06-26,C0115,P0006,2,163.81,0,327.62,Partner
O000682,2025-03-14,C0132,P0004,7,111.89,0,783.23,In-Store
O000683,2025-08-21,C0143,P0009,3,272.35,0,817.05,In-Store
O000684,2024-06-07,C0002,P0011,8,382.02,0.15,2597.74,Online
O000685,2024-02-22,C0040,P0030,6,30.0,0.1,162.0,Partner
O000686,2025-08-09,C0158,P0027,5,125.39,0.05,595.6,Partner
O000687,2024-08-13,C0092,P0003,6,314.36,0.1,1697.54,Online
O000688,2025-07-10,C0134,P0003,3,314.36,0.05,895.93,Partner
O000689,2024-08-06,C0104,P0003,6,314.36,0,1886.16,Partner
O000690,2024-08-11,C0085,P0011,6,382.02,0,2292.12,Partner
O000691,2025-11-15,C0136,P0016,1,250.04,0,250.04,In-Store
O000692,2025-11-29,C0115,P0008,4,136.8,0,547.2,In-Store
O000693,2024-09-19,C0098,P0030,2,30.0,0.05,57.0,Partner
O000694,2025-01-18,C0186,P0010,1,217.18,0.1,195.46,Partner
O000695,2024-10-30,C0131,P0015,8,220.08,0,1760.64,Partner
O000696,2024-06-20,C0050,P0011,2,382.02,0,764.04,Partner
O000697,2025-11-17,C0137,P0001,2,388.22,0,776.44,Partner
O000698,2024-04-16,C0199,P0007,7,39.48,0.2,221.09,Online
O000699,2024-03-14,C0138,P0027,7,125.39,0.15,746.07,Partner
O000700,2024-12-05,C0176,P0005,1,252.32,0.05,239.7,Online
O000701,2024-09-14,C0023,P0003,1,314.36,0,314.36,Partner
O000702,2025-02-21,C0019,P0019,4,120.65,0,482.6,In-Store
O000703,2024-11-19,C0116,P0021,7,43.43,0.05,288.81,Online
O000704,2024-01-07,C0100,P0022,2,391.51,0.1,704.72,Partner
O000705,2025-08-22,C0185,P0020,2,97.17,0.2,155.47,Online
O000706,2025-05-29,C0180,P0028,2,19.35,0,38.7,Online
O000707,2024-03-29,C0075,P0026,5,73.21,0.1,329.44,In-Store
O000708,2025-02-08,C0196,P0030,8,30.0,0.05,228.0,Partner
O000709,2024-08-13,C0008,P0016,3,250.04,0.1,675.11,Online
O000710,2024-05-27,C0192,P0013,5,355.88,0.15,1512.49,In-Store
O000711,2025-07-20,C0174,P0029,6,135.15,0,810.9,Partner
O000712,2025-08-09,C0037,P0004,1,111.89,0,111.89,Partner
O000713,2024-08-03,C0101,P0018,2,276.28,0,552.56,Partner
O000714,2025-02-26,C0190,P0029,6,135.15,0,810.9,Partner
O000715,2024-08-14,C0132,P0005,3,252.32,0,756.96,Partner
O000716,2025-11-18,C0065,P0007,2,39.48,0,78.96,Partner
O000717,2025-07-16,C0014,P0028,8,19.35,0.15,131.58,Online
O000718,2024-04-10,C0075,P0022,2,391.51,0,783.02,Online
O000719,2024-12-31,C0186,P0019,8,120.65,0,965.2,Online
O000720,2024-10-18,C0172,P0021,4,43.43,0,173.72,Partner
O000721,2025-05-12,C0018,P0029,4,135.15,0,540.6,In-Store
O000722,2025-08-21,C0085,P0020,5,97.17,0.15,412.97,Online
O000723,2024-11-19,C0145,P0019,6,120.65,0.2,579.12,In-Store
O000724,2024-08-14,C0044,P0001,6,388.22,0,2329.32,Partner
O000725,2025-01-03,C0190,P0021,7,43.43,0,304.01,Online
O000726,2025-04-18,C0174,P0024,6,283.93,0.05,1618.4,In-Store
O000727,2025-07-18,C0092,P0025,5,47.4,0.05,225.15,Online
O000728,2024-10-14,C0045,P0021,2,43.43,0.2,69.49,Online
O000729,2025-10-03,C0138,P0007,5,39.48,0.15,167.79,Online
O000730,2025-06-03,C0187,P0003,1,314.36,0.2,251.49,Partner
O000731,2025-08-27,C0008,P0027,7,125.39,0.2,702.18,Online
O000732,2025-07-06,C0010,P0018,5,276.28,0.1,1243.26,In-Store
O000733,2025-02-05,C0168,P0025,3,47.4,0,142.2,Online
O000734,2025-04-20,C0198,P0019,5,120.65,0,603.25,Partner
O000735,2025-05-29,C0131,P0003,7,314.36,0,2200.52,Online
O000736,2025-06-10,C0170,P0008,3,136.8,0.2,328.32,Online
O000737,2025-08-02,C0115,P0006,3,163.81,0.1,442.29,Partner
O000738,2024-02-11,C0038,P0024,8,283.93,0,2271.44,Online
O000739,2024-09-27,C0195,P0016,4,250.04,0,1000.16,In-Store
O000740,2025-01-04,C0060,P0002,4,37.33,0.1,134.39,In-Store
O000741,2024-02-10,C0121,P0030,8,30.0,0,240.0,Partner
O000742,2024-09-26,C0083,P0004,5,111.89,0.2,447.56,Partner
O000743,2025-10-31,C0140,P0019,3,120.65,0.05,343.85,In-Store
O000744,2024-09-14,C0094,P0019,2,120.65,0.1,217.17,In-Store
O000745,2024-12-19,C0058,P0017,7,100.03,0,700.21,In-Store
O000746,2024-05-22,C0124,P0029,1,135.15,0.1,121.64,In-Store
O000747,2025-10-20,C0043,P0008,2,136.8,0.1,246.24,In-Store
O000748,2025-01-05,C0055,P0005,3,252.32,0,756.96,Partner
O000749,2024-08-23,C0184,P0027,2,125.39,0.15,213.16,In-Store
O000750,2025-11-22,C0085,P0024,2,283.93,0.05,539.47,In-Store
O000751,2025-02-24,C0123,P0007,3,39.48,0.15,100.67,Online
O000752,2025-08-29,C0063,P0002,3,37.33,0.1,100.79,Online
O000753,2024-05-30,C0035,P0021,1,43.43,0.1,39.09,Online
O000754,2025-02-19,C0043,P0009,3,272.35,0.1,735.35,Partner
O000755,2025-11-08,C0145,P0021,1,43.43,0.15,36.92,In-Store
O000756,2025-04-27,C0022,P0007,8,39.48,0.1,284.26,In-Store
O000757,2024-05-26,C0044,P0008,7,136.8,0.1,861.84,Partner
O000758,2025-12-03,C0197,P0006,5,163.81,0,819.05,In-Store
O000759,2025-01-22,C0117,P0020,2,97.17,0,194.34,In-Store
O000760,2025-06-19,C0034,P0004,1,111.89,0,111.89,Partner
O000761,2024-04-08,C0176,P0014,3,199.28,0.1,538.06,Online
O000762,2025-06-28,C0122,P0029,1,135.15,0.2,108.12,Partner
O000763,2025-11-06,C0193,P0004,2,111.89,0.05,212.59,Online
